Age,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Female,Male,Age Group,Interaction Frequency
33.0,10.0,12.0,354.0,13.0,1.0,1,0,1,1
44.0,8.0,20.0,630.0,19.0,1.0,1,0,2,2
37.0,1.0,19.0,774.83,7.0,0.0,1,0,1,0
23.0,1.0,18.0,745.15,13.0,0.0,0,1,0,1
54.0,6.0,9.0,535.0,29.0,1.0,0,1,2,2
41.0,3.0,1.0,899.0,25.0,1.0,1,0,2,2
40.0,10.0,16.0,590.0,8.0,1.0,1,0,2,1
47.0,1.0,13.0,853.86,4.0,0.0,1,0,2,0
20.0,5.0,18.0,762.0,20.0,1.0,0,1,0,2
59.0,10.0,6.0,756.0,28.0,0.0,1,0,2,2
45.0,10.0,20.0,420.0,12.0,1.0,0,1,2,1
38.0,3.0,25.0,271.0,17.0,0.0,0,1,1,2
38.0,0.0,1.0,508.81,13.0,0.0,1,0,1,1
47.0,3.0,0.0,767.83,7.0,0.0,1,0,2,0
43.0,3.0,6.0,757.32,26.0,0.0,0,1,2,2
50.0,0.0,12.0,858.63,7.0,0.0,0,1,2,0
41.0,1.0,18.0,990.38,21.0,0.0,0,1,2,2
61.0,9.0,25.0,619.0,14.0,1.0,1,0,3,1
35.0,5.0,28.0,645.0,26.0,1.0,1,0,1,2
20.0,2.0,10.0,816.61,14.0,0.0,1,0,0,1
35.0,7.0,15.0,695.81,22.0,1.0,0,1,1,2
19.0,0.0,14.0,979.28,9.0,0.0,1,0,0,1
57.0,0.0,11.0,322.0,20.0,1.0,1,0,2,2
47.0,4.0,12.0,526.28,4.0,0.0,0,1,2,0
47.0,2.0,4.0,850.37,28.0,1.0,1,0,2,2
26.0,4.0,22.0,134.72,9.0,1.0,0,1,1,1
34.0,2.0,5.0,777.92,26.0,0.0,0,1,1,2
61.0,2.0,2.0,484.71,23.0,1.0,1,0,3,2
50.0,2.0,1.0,641.79,10.0,0.0,0,1,2,1
32.0,10.0,12.0,340.0,19.0,1.0,1,0,1,2
33.0,8.0,20.0,494.0,8.0,1.0,1,0,1,1
42.0,4.0,7.0,828.19,13.0,0.0,0,1,2,1
34.0,8.0,0.0,982.0,6.0,1.0,0,1,1,0
38.0,8.0,29.0,990.0,20.0,0.0,0,1,1,2
46.0,4.0,18.0,918.24,2.0,0.0,1,0,2,0
48.0,6.0,9.0,502.0,10.0,1.0,0,1,2,1
32.0,0.0,19.0,843.63,17.0,0.0,0,1,1,2
64.0,3.0,20.0,193.0,29.0,1.0,0,1,3,2
24.0,0.0,13.0,840.63,29.0,0.0,0,1,0,2
23.0,6.0,1.0,771.0,13.0,1.0,1,0,0,1
30.0,8.0,29.0,842.0,2.0,1.0,0,1,1,0
31.0,0.0,2.0,912.47,28.0,0.0,0,1,1,2
38.0,1.0,6.0,834.07,20.0,0.0,0,1,1,2
19.0,1.0,19.0,883.25,13.0,0.0,0,1,0,1
32.0,10.0,30.0,932.0,27.0,1.0,1,0,1,2
61.0,6.0,22.0,599.45,8.0,1.0,1,0,3,1
26.0,0.0,1.0,611.0,9.0,0.0,0,1,1,1
42.0,2.0,0.0,519.02,2.0,0.0,1,0,2,0
41.0,0.0,15.0,948.41,14.0,0.0,1,0,2,1
20.0,10.0,19.0,804.93,13.0,1.0,0,1,0,1
55.0,7.0,16.0,869.0,12.0,1.0,0,1,2,1
45.0,2.0,13.0,777.32,6.0,0.0,0,1,2,0
19.0,0.0,9.0,526.52,1.0,0.0,1,0,0,0
57.0,6.0,17.0,966.0,26.0,1.0,0,1,2,2
42.0,0.0,9.0,848.48,23.0,0.0,0,1,2,2
27.0,6.0,30.0,112.0,25.0,1.0,0,1,1,2
22.0,1.0,6.0,762.48,18.0,0.0,0,1,0,2
39.0,3.0,20.0,799.19,10.0,0.0,1,0,1,1
29.0,2.0,8.0,638.56,19.0,0.0,0,1,1,2
46.0,0.0,20.0,680.06,5.0,0.0,1,0,2,0
42.0,3.0,7.0,846.92,14.0,0.0,1,0,2,1
40.0,1.0,10.0,278.0,22.0,1.0,0,1,2,2
26.0,0.0,13.0,768.99,15.0,0.0,1,0,1,1
45.0,2.0,19.0,761.32,10.0,0.0,1,0,2,1
56.0,6.0,13.0,753.0,7.0,1.0,0,1,2,0
49.0,1.0,19.0,900.76,4.0,0.0,0,1,2,0
41.0,8.0,10.0,713.54,12.0,1.0,0,1,2,1
43.0,10.0,18.0,951.89,12.0,1.0,1,0,2,1
18.0,1.0,2.0,565.48,10.0,0.0,1,0,0,1
38.0,3.0,0.0,810.32,30.0,0.0,0,1,1,2
33.0,5.0,10.0,774.0,12.0,1.0,0,1,1,1
31.0,7.0,17.0,663.0,25.0,1.0,0,1,1,2
51.0,9.0,8.0,291.0,6.0,1.0,1,0,2,0
18.0,9.0,25.0,138.98,24.0,1.0,1,0,0,2
34.0,0.0,20.0,737.5,7.0,0.0,1,0,1,0
42.0,2.0,16.0,702.6,25.0,0.0,0,1,2,2
63.0,6.0,29.0,564.0,17.0,1.0,0,1,3,2
21.0,7.0,10.0,768.0,15.0,1.0,1,0,0,1
48.0,1.0,9.0,556.04,10.0,0.0,0,1,2,1
49.0,5.0,4.0,532.95,23.0,1.0,0,1,2,2
34.0,0.0,18.0,830.17,15.0,0.0,1,0,1,1
22.0,9.0,28.0,281.0,19.0,1.0,1,0,0,2
37.0,2.0,26.0,876.87,12.0,1.0,1,0,1,1
38.0,5.0,9.0,377.0,6.0,1.0,0,1,1,0
23.0,1.0,13.0,580.88,11.0,0.0,0,1,0,1
49.0,2.0,18.0,670.23,19.0,0.0,0,1,2,2
54.0,4.0,1.0,568.32,20.0,1.0,1,0,2,2
29.0,1.0,20.0,958.68,18.0,0.0,0,1,1,2
27.0,3.0,11.0,120.0,12.0,1.0,0,1,1,1
56.0,3.0,6.0,264.0,10.0,1.0,0,1,2,1
50.0,6.0,20.0,978.0,19.0,1.0,0,1,2,2
42.0,3.0,7.0,844.62,5.0,0.0,0,1,2,0
24.0,5.0,27.0,412.68,8.0,1.0,1,0,0,1
27.0,5.0,6.0,535.0,5.0,0.0,0,1,1,0
38.0,3.0,9.0,587.39,22.0,0.0,0,1,1,2
26.0,7.0,30.0,583.72,8.0,1.0,0,1,1,1
41.0,8.0,29.0,400.0,21.0,1.0,0,1,2,2
55.0,5.0,26.0,258.0,20.0,1.0,0,1,2,2
39.0,1.0,7.0,763.31,6.0,0.0,0,1,1,0
19.0,4.0,24.0,414.0,7.0,1.0,0,1,0,0
38.0,0.0,1.0,729.11,8.0,0.0,0,1,1,1
49.0,6.0,24.0,170.0,8.0,1.0,1,0,2,1
59.0,10.0,16.0,387.0,17.0,1.0,0,1,2,2
35.0,5.0,10.0,518.0,18.0,0.0,1,0,1,2
24.0,0.0,0.0,704.45,24.0,0.0,0,1,0,2
32.0,3.0,4.0,640.05,15.0,0.0,1,0,1,1
43.0,3.0,18.0,985.0,23.0,0.0,0,1,2,2
50.0,0.0,6.0,902.75,6.0,0.0,0,1,2,0
28.0,7.0,1.0,621.0,19.0,0.0,0,1,1,2
26.0,7.0,6.0,714.0,1.0,1.0,0,1,1,0
24.0,0.0,7.0,507.07,12.0,0.0,0,1,0,1
38.0,3.0,16.0,632.0,26.0,0.0,1,0,1,2
54.0,3.0,13.0,870.36,17.0,1.0,0,1,2,2
50.0,4.0,30.0,539.53,3.0,1.0,1,0,2,0
46.0,2.0,13.0,823.7,1.0,0.0,0,1,2,0
24.0,0.0,14.0,818.8,28.0,0.0,0,1,0,2
48.0,4.0,12.0,164.0,26.0,1.0,0,1,2,2
52.0,4.0,27.0,831.0,25.0,1.0,0,1,2,2
33.0,2.0,14.0,708.9,6.0,0.0,1,0,1,0
49.0,0.0,2.0,754.45,14.0,0.0,1,0,2,1
21.0,8.0,7.0,819.0,9.0,1.0,0,1,0,1
28.0,4.0,1.0,762.0,12.0,1.0,1,0,1,1
47.0,10.0,26.0,810.0,15.0,1.0,1,0,2,1
56.0,9.0,18.0,293.24,5.0,1.0,0,1,2,0
32.0,3.0,20.0,883.96,7.0,0.0,1,0,1,0
48.0,3.0,18.0,647.46,5.0,0.0,1,0,2,0
60.0,0.0,29.0,886.0,10.0,0.0,1,0,3,1
21.0,1.0,13.0,645.39,13.0,0.0,1,0,0,1
21.0,5.0,30.0,158.0,9.0,1.0,1,0,0,1
60.0,3.0,2.0,832.0,3.0,1.0,0,1,3,0
61.0,4.0,2.0,747.0,8.0,1.0,0,1,3,1
39.0,6.0,0.0,961.52,1.0,1.0,0,1,1,0
50.0,10.0,27.0,767.0,1.0,1.0,0,1,2,0
50.0,4.0,17.0,936.21,13.0,0.0,1,0,2,1
26.0,8.0,18.0,356.0,19.0,1.0,1,0,1,2
41.0,3.0,1.0,874.3,28.0,0.0,0,1,2,2
18.0,5.0,30.0,469.0,17.0,1.0,1,0,0,2
31.0,2.0,6.0,152.0,17.0,1.0,0,1,1,2
48.0,5.0,30.0,162.0,11.0,1.0,1,0,2,1
51.0,7.0,2.0,576.0,2.0,1.0,0,1,2,0
44.0,3.0,18.0,822.0,18.0,0.0,0,1,2,2
44.0,0.0,0.0,509.43,13.0,0.0,1,0,2,1
63.0,0.0,0.0,385.0,17.0,1.0,1,0,3,2
38.0,1.0,9.0,899.32,22.0,0.0,0,1,1,2
64.0,10.0,29.0,356.0,4.0,1.0,0,1,3,0
25.0,8.0,24.0,372.38,7.0,1.0,1,0,1,0
28.0,1.0,4.0,977.43,21.0,0.0,0,1,1,2
45.0,8.0,28.0,912.0,29.0,1.0,1,0,2,2
48.0,2.0,6.0,886.0,19.0,1.0,1,0,2,2
20.0,0.0,16.0,823.68,25.0,0.0,0,1,0,2
38.0,8.0,0.0,432.0,11.0,1.0,1,0,1,1
31.0,0.0,14.0,790.75,10.0,0.0,1,0,1,1
40.0,2.0,10.0,806.75,3.0,0.0,1,0,2,0
24.0,4.0,5.0,173.0,9.0,1.0,0,1,0,1
21.0,2.0,6.0,933.78,21.0,0.0,0,1,0,2
57.0,10.0,7.0,728.0,5.0,0.0,0,1,2,0
40.0,1.0,11.0,541.07,6.0,0.0,0,1,2,0
35.0,2.0,20.0,747.94,23.0,0.0,0,1,1,2
18.0,6.0,21.0,667.0,6.0,1.0,1,0,0,0
38.0,1.0,16.0,965.54,13.0,0.0,0,1,1,1
56.0,5.0,16.0,934.0,12.0,1.0,0,1,2,1
35.0,5.0,10.0,243.0,29.0,0.0,0,1,1,2
55.0,4.0,2.0,644.0,9.0,1.0,0,1,2,1
28.0,1.0,7.0,646.58,3.0,0.0,0,1,1,0
49.0,2.0,1.0,620.83,19.0,0.0,0,1,2,2
61.0,6.0,16.0,538.0,5.0,1.0,1,0,3,0
18.0,0.0,5.0,716.44,5.0,0.0,0,1,0,0
57.0,5.0,30.0,924.0,19.0,1.0,1,0,2,2
21.0,0.0,16.0,798.61,1.0,0.0,1,0,0,0
65.0,6.0,28.0,715.64,18.0,1.0,1,0,3,2
48.0,1.0,4.0,644.86,22.0,0.0,0,1,2,2
36.0,7.0,24.0,577.0,16.0,1.0,0,1,1,2
50.0,2.0,8.0,628.78,10.0,0.0,1,0,2,1
45.0,3.0,0.0,875.09,12.0,0.0,1,0,2,1
53.0,7.0,23.0,867.0,26.0,1.0,0,1,2,2
36.0,9.0,16.0,598.0,13.0,1.0,0,1,1,1
26.0,1.0,11.0,610.45,28.0,0.0,0,1,1,2
37.0,1.0,21.0,944.85,26.0,1.0,0,1,1,2
40.0,1.0,10.0,909.47,12.0,0.0,1,0,2,1
29.0,0.0,23.0,892.0,29.0,1.0,1,0,1,2
57.0,3.0,9.0,225.0,16.0,1.0,1,0,2,2
23.0,7.0,22.0,538.0,28.0,1.0,0,1,0,2
27.0,5.0,0.0,795.73,18.0,1.0,1,0,1,2
55.0,3.0,28.0,458.0,28.0,1.0,0,1,2,2
40.0,5.0,18.0,361.0,21.0,1.0,1,0,2,2
35.0,6.0,13.0,232.0,11.0,1.0,1,0,1,1
49.0,7.0,23.0,408.0,10.0,1.0,1,0,2,1
50.0,3.0,2.0,705.11,4.0,0.0,0,1,2,0
40.0,5.0,13.0,357.0,28.0,1.0,0,1,2,2
18.0,0.0,23.0,270.0,5.0,1.0,1,0,0,0
27.0,0.0,9.0,798.59,17.0,0.0,0,1,1,2
37.0,6.0,10.0,332.0,5.0,1.0,0,1,1,0
23.0,0.0,10.0,542.11,5.0,0.0,0,1,0,0
45.0,4.0,13.0,540.27,13.0,0.0,0,1,2,1
35.0,9.0,18.0,378.0,2.0,0.0,0,1,1,0
24.0,0.0,9.0,576.9,1.0,0.0,1,0,0,0
54.0,1.0,14.0,765.0,10.0,1.0,1,0,2,1
27.0,2.0,2.0,776.08,29.0,0.0,0,1,1,2
43.0,3.0,16.0,147.0,21.0,1.0,1,0,2,2
34.0,0.0,18.0,650.88,26.0,0.0,0,1,1,2
22.0,0.0,12.0,935.85,6.0,0.0,0,1,0,0
63.0,9.0,8.0,101.2,12.0,1.0,1,0,3,1
37.0,10.0,7.0,152.0,15.0,1.0,0,1,1,1
59.0,0.0,21.0,377.0,6.0,1.0,0,1,2,0
38.0,3.0,24.0,551.0,16.0,1.0,1,0,1,2
27.0,0.0,0.0,595.4,19.0,0.0,0,1,1,2
35.0,1.0,6.0,494.32,19.0,1.0,1,0,1,2
33.0,2.0,7.0,532.61,5.0,0.0,1,0,1,0
29.0,5.0,18.0,492.0,28.0,1.0,1,0,1,2
23.0,6.0,1.0,440.0,29.0,0.0,1,0,0,2
61.0,1.0,11.0,854.0,18.0,1.0,0,1,3,2
37.0,6.0,6.0,347.0,21.0,1.0,0,1,1,2
58.0,1.0,3.0,130.0,18.0,1.0,1,0,2,2
41.0,1.0,14.0,975.83,28.0,0.0,0,1,2,2
24.0,6.0,6.0,291.0,7.0,0.0,0,1,0,0
30.0,2.0,8.0,982.13,19.0,0.0,0,1,1,2
47.0,3.0,6.0,354.0,20.0,1.0,1,0,2,2
37.0,3.0,7.0,889.8,10.0,0.0,1,0,1,1
34.0,4.0,25.0,442.0,16.0,1.0,1,0,1,2
37.0,7.0,9.0,821.0,10.0,1.0,1,0,1,1
26.0,2.0,14.0,919.0,24.0,1.0,0,1,1,2
30.0,0.0,13.0,685.46,18.0,0.0,0,1,1,2
48.0,7.0,30.0,174.0,3.0,1.0,1,0,2,0
58.0,8.0,9.0,997.0,6.0,1.0,0,1,2,0
40.0,1.0,4.0,716.91,30.0,0.0,0,1,2,2
48.0,9.0,21.0,666.0,14.0,1.0,1,0,2,1
34.0,3.0,6.0,954.45,14.0,0.0,0,1,1,1
44.0,10.0,17.0,465.0,26.0,1.0,1,0,2,2
57.0,10.0,20.0,337.0,26.0,1.0,0,1,2,2
22.0,10.0,11.0,402.0,20.0,1.0,1,0,0,2
22.0,5.0,28.0,206.0,13.0,1.0,1,0,0,1
46.0,3.0,1.0,852.86,15.0,0.0,1,0,2,1
50.0,2.0,1.0,107.0,10.0,1.0,1,0,2,1
58.0,5.0,19.0,203.0,17.0,1.0,1,0,2,2
42.0,7.0,25.0,839.0,10.0,1.0,1,0,2,1
29.0,6.0,6.0,877.0,29.0,1.0,0,1,1,2
53.0,0.0,22.0,640.0,9.0,1.0,0,1,2,1
40.0,3.0,20.0,553.18,15.0,0.0,1,0,2,1
31.0,0.0,7.0,538.76,19.0,0.0,0,1,1,2
25.0,2.0,9.0,899.96,11.0,0.0,1,0,1,1
30.0,5.0,0.0,112.0,17.0,1.0,1,0,1,2
56.0,10.0,10.0,925.0,5.0,1.0,0,1,2,0
54.0,1.0,16.0,692.0,15.0,1.0,1,0,2,1
40.0,4.0,0.0,577.17,9.0,0.0,1,0,2,1
28.0,4.0,6.0,451.02,10.0,1.0,1,0,1,1
54.0,7.0,5.0,337.0,26.0,1.0,1,0,2,2
20.0,5.0,16.0,401.0,30.0,1.0,0,1,0,2
46.0,0.0,9.0,568.91,3.0,0.0,1,0,2,0
20.0,0.0,7.0,901.17,6.0,0.0,1,0,0,0
46.0,4.0,28.0,503.0,13.0,1.0,0,1,2,1
48.0,0.0,3.0,889.17,7.0,0.0,0,1,2,0
21.0,0.0,27.0,908.96,1.0,1.0,1,0,0,0
20.0,2.0,20.0,616.0,3.0,0.0,0,1,0,0
44.0,7.0,21.0,129.0,12.0,1.0,0,1,2,1
57.0,10.0,4.0,331.0,6.0,1.0,0,1,2,0
24.0,9.0,0.0,596.17,23.0,1.0,0,1,0,2
19.0,9.0,3.0,638.0,17.0,1.0,1,0,0,2
38.0,8.0,10.0,827.0,11.0,0.0,1,0,1,1
42.0,2.0,17.0,599.0,13.0,0.0,0,1,2,1
42.0,2.0,15.0,616.92,12.0,0.0,0,1,2,1
38.0,0.0,7.0,413.0,7.0,1.0,1,0,1,0
58.0,0.0,30.0,256.0,3.0,1.0,1,0,2,0
40.0,0.0,22.0,769.0,11.0,1.0,0,1,2,1
64.0,3.0,26.0,887.0,30.0,1.0,1,0,3,2
59.0,5.0,7.0,699.47,14.0,1.0,1,0,2,1
27.0,7.0,12.0,556.0,20.0,1.0,0,1,1,2
41.0,5.0,1.0,457.0,13.0,1.0,0,1,2,1
47.0,7.0,22.0,174.0,25.0,1.0,1,0,2,2
21.0,6.0,10.0,617.0,24.0,1.0,0,1,0,2
49.0,10.0,8.0,384.0,22.0,1.0,1,0,2,2
34.0,10.0,29.0,197.0,22.0,1.0,0,1,1,2
29.0,0.0,6.0,513.0,13.0,0.0,0,1,1,1
31.0,4.0,30.0,353.0,24.0,1.0,1,0,1,2
53.0,5.0,3.0,825.0,10.0,1.0,1,0,2,1
50.0,5.0,5.0,626.0,16.0,0.0,1,0,2,2
63.0,7.0,11.0,755.92,28.0,1.0,1,0,3,2
36.0,1.0,17.0,878.23,9.0,0.0,0,1,1,1
65.0,7.0,9.0,812.0,8.0,1.0,0,1,3,1
26.0,0.0,18.0,734.94,8.0,0.0,1,0,1,1
27.0,6.0,16.0,663.0,4.0,0.0,1,0,1,0
54.0,0.0,24.0,719.0,23.0,1.0,0,1,2,2
40.0,1.0,29.0,892.0,30.0,1.0,0,1,2,2
25.0,1.0,20.0,760.53,5.0,0.0,1,0,1,0
26.0,9.0,17.0,227.0,3.0,1.0,1,0,1,0
26.0,1.0,11.0,698.17,7.0,0.0,1,0,1,0
23.0,2.0,2.0,515.18,27.0,0.0,0,1,0,2
24.0,2.0,16.0,590.59,9.0,0.0,0,1,0,1
47.0,3.0,8.0,549.0,9.0,0.0,0,1,2,1
39.0,7.0,9.0,410.0,8.0,1.0,0,1,1,1
28.0,2.0,4.0,776.88,26.0,1.0,1,0,1,2
57.0,3.0,12.0,496.0,24.0,1.0,1,0,2,2
46.0,4.0,16.0,600.38,2.0,0.0,1,0,2,0
36.0,2.0,2.0,734.1,7.0,0.0,1,0,1,0
36.0,1.0,30.0,829.0,28.0,1.0,0,1,1,2
28.0,1.0,10.0,293.0,28.0,1.0,1,0,1,2
21.0,0.0,12.0,742.82,10.0,0.0,0,1,0,1
31.0,2.0,8.0,815.85,21.0,0.0,0,1,1,2
34.0,1.0,19.0,987.59,2.0,0.0,1,0,1,0
36.0,0.0,1.0,304.0,28.0,1.0,1,0,1,2
46.0,2.0,12.0,894.32,11.0,0.0,1,0,2,1
27.0,2.0,22.0,739.0,25.0,1.0,0,1,1,2
40.0,4.0,13.0,863.79,6.0,0.0,0,1,2,0
31.0,1.0,7.0,901.55,8.0,0.0,1,0,1,1
51.0,8.0,20.0,505.0,7.0,1.0,1,0,2,0
49.0,4.0,18.0,628.15,3.0,0.0,0,1,2,0
38.0,3.0,1.0,134.21,22.0,1.0,1,0,1,2
49.0,0.0,18.0,826.59,3.0,0.0,1,0,2,0
55.0,2.0,7.0,407.0,17.0,1.0,1,0,2,2
32.0,0.0,11.0,568.29,18.0,0.0,0,1,1,2
46.0,6.0,7.0,284.0,24.0,1.0,1,0,2,2
63.0,7.0,18.0,730.0,28.0,1.0,0,1,3,2
41.0,7.0,12.0,487.0,11.0,1.0,0,1,2,1
19.0,7.0,27.0,803.0,7.0,1.0,0,1,0,0
44.0,0.0,15.0,872.99,25.0,0.0,0,1,2,2
64.0,1.0,16.0,940.0,10.0,1.0,0,1,3,1
21.0,9.0,11.0,272.0,8.0,1.0,1,0,0,1
22.0,1.0,10.0,612.7,30.0,0.0,0,1,0,2
32.0,2.0,3.0,958.62,9.0,0.0,1,0,1,1
43.0,0.0,7.0,943.94,4.0,0.0,1,0,2,0
49.0,1.0,4.0,918.41,2.0,0.0,0,1,2,0
42.0,10.0,24.0,671.0,14.0,1.0,0,1,2,1
35.0,1.0,10.0,646.0,23.0,1.0,1,0,1,2
44.0,0.0,22.0,370.0,30.0,1.0,0,1,2,2
26.0,5.0,18.0,933.18,7.0,1.0,0,1,1,0
47.0,2.0,10.0,787.46,25.0,0.0,0,1,2,2
60.0,4.0,6.0,726.0,15.0,1.0,0,1,3,1
19.0,8.0,4.0,430.86,11.0,1.0,1,0,0,1
24.0,2.0,22.0,857.0,3.0,1.0,1,0,0,0
45.0,9.0,1.0,785.0,16.0,0.0,1,0,2,2
23.0,8.0,13.0,710.66,21.0,1.0,1,0,0,2
44.0,4.0,2.0,796.9,23.0,0.0,0,1,2,2
53.0,10.0,30.0,228.0,5.0,1.0,0,1,2,0
18.0,1.0,8.0,684.78,7.0,0.0,1,0,0,0
44.0,6.0,24.0,250.0,18.0,1.0,0,1,2,2
59.0,5.0,11.0,787.0,15.0,1.0,1,0,2,1
29.0,7.0,21.0,337.0,14.0,1.0,0,1,1,1
18.0,10.0,27.0,812.0,28.0,1.0,0,1,0,2
40.0,10.0,3.0,317.0,30.0,1.0,1,0,2,2
59.0,3.0,29.0,439.0,22.0,1.0,0,1,2,2
35.0,1.0,8.0,646.0,27.0,0.0,0,1,1,2
46.0,0.0,19.0,624.68,23.0,0.0,0,1,2,2
35.0,1.0,12.0,872.57,15.0,0.0,1,0,1,1
32.0,0.0,1.0,547.56,6.0,0.0,0,1,1,0
23.0,3.0,18.0,990.0,17.0,0.0,0,1,0,2
41.0,3.0,12.0,987.09,5.0,0.0,1,0,2,0
49.0,0.0,2.0,822.75,2.0,0.0,1,0,2,0
62.0,3.0,24.0,224.25,20.0,1.0,0,1,3,2
46.0,6.0,21.0,576.0,27.0,1.0,1,0,2,2
53.0,2.0,7.0,362.84,13.0,1.0,1,0,2,1
64.0,2.0,30.0,230.0,12.0,1.0,1,0,3,1
37.0,0.0,6.0,509.23,16.0,0.0,0,1,1,2
41.0,1.0,15.0,929.0,29.0,0.0,0,1,2,2
52.0,3.0,17.0,439.0,14.0,1.0,0,1,2,1
41.0,2.0,14.0,688.0,22.0,0.0,0,1,2,2
42.0,10.0,8.0,855.0,23.0,1.0,1,0,2,2
43.0,5.0,27.0,857.0,19.0,1.0,0,1,2,2
37.0,6.0,11.0,438.79,19.0,1.0,0,1,1,2
40.0,3.0,19.0,733.37,21.0,0.0,0,1,2,2
55.0,3.0,11.0,418.0,22.0,1.0,0,1,2,2
48.0,3.0,29.0,845.0,6.0,1.0,0,1,2,0
46.0,4.0,3.0,527.85,9.0,0.0,0,1,2,1
34.0,9.0,28.0,418.72,16.0,1.0,0,1,1,2
63.0,7.0,29.0,487.41,15.0,1.0,0,1,3,1
29.0,4.0,15.0,860.0,15.0,1.0,0,1,1,1
30.0,3.0,16.0,150.86,26.0,1.0,1,0,1,2
21.0,1.0,25.0,107.0,2.0,1.0,0,1,0,0
58.0,7.0,1.0,116.0,29.0,0.0,1,0,2,2
24.0,10.0,15.0,492.0,19.0,0.0,0,1,0,2
22.0,2.0,0.0,918.12,1.0,0.0,1,0,0,0
49.0,10.0,26.0,479.95,7.0,1.0,1,0,2,0
19.0,0.0,9.0,969.4,8.0,0.0,1,0,0,1
19.0,8.0,13.0,288.0,19.0,1.0,0,1,0,2
40.0,4.0,14.0,891.03,23.0,0.0,0,1,2,2
18.0,6.0,13.0,998.0,16.0,1.0,0,1,0,2
36.0,9.0,3.0,185.0,4.0,1.0,1,0,1,0
44.0,10.0,12.0,983.0,30.0,1.0,0,1,2,2
24.0,1.0,5.0,899.85,19.0,0.0,0,1,0,2
29.0,2.0,3.0,490.0,25.0,1.0,0,1,1,2
45.0,8.0,18.0,948.0,26.0,1.0,1,0,2,2
22.0,5.0,16.0,293.88,28.0,1.0,0,1,0,2
44.0,4.0,13.0,952.45,8.0,0.0,0,1,2,1
42.0,0.0,10.0,825.95,6.0,0.0,1,0,2,0
19.0,1.0,20.0,895.52,14.0,0.0,1,0,0,1
26.0,2.0,18.0,585.51,10.0,0.0,0,1,1,1
23.0,2.0,2.0,908.52,12.0,0.0,0,1,0,1
32.0,8.0,1.0,405.0,16.0,1.0,1,0,1,2
43.0,4.0,20.0,826.54,12.0,0.0,0,1,2,1
53.0,5.0,0.0,131.0,23.0,1.0,0,1,2,2
24.0,10.0,17.0,161.0,19.0,1.0,0,1,0,2
44.0,4.0,4.0,633.67,2.0,0.0,1,0,2,0
36.0,3.0,17.0,527.99,5.0,0.0,0,1,1,0
36.0,5.0,14.0,357.0,7.0,1.0,0,1,1,0
52.0,1.0,21.0,285.0,27.0,0.0,0,1,2,2
24.0,9.0,9.0,341.0,4.0,1.0,0,1,0,0
20.0,2.0,14.0,619.96,24.0,0.0,0,1,0,2
39.0,1.0,19.0,706.84,6.0,0.0,1,0,1,0
44.0,7.0,27.0,353.0,13.0,1.0,0,1,2,1
29.0,4.0,14.0,548.0,25.0,1.0,0,1,1,2
62.0,9.0,27.0,645.0,11.0,1.0,1,0,3,1
30.0,6.0,14.0,899.0,3.0,1.0,0,1,1,0
29.0,10.0,27.0,381.0,15.0,1.0,0,1,1,1
53.0,0.0,29.0,934.0,19.0,1.0,1,0,2,2
50.0,6.0,0.0,446.0,2.0,0.0,1,0,2,0
27.0,10.0,25.0,500.0,13.0,1.0,1,0,1,1
45.0,5.0,15.0,675.0,3.0,1.0,1,0,2,0
44.0,7.0,0.0,500.0,25.0,1.0,0,1,2,2
45.0,2.0,5.0,577.2,4.0,0.0,0,1,2,0
45.0,4.0,13.0,829.6,5.0,0.0,1,0,2,0
29.0,10.0,28.0,912.0,23.0,1.0,0,1,1,2
53.0,10.0,27.0,609.0,27.0,0.0,0,1,2,2
38.0,3.0,18.0,763.61,14.0,0.0,1,0,1,1
64.0,5.0,4.0,133.0,5.0,1.0,0,1,3,0
52.0,9.0,27.0,546.0,20.0,1.0,1,0,2,2
34.0,1.0,17.0,658.77,10.0,0.0,0,1,1,1
42.0,8.0,30.0,484.0,16.0,1.0,1,0,2,2
49.0,5.0,2.0,129.0,6.0,1.0,0,1,2,0
63.0,4.0,22.0,273.0,22.0,1.0,0,1,3,2
48.0,10.0,10.0,264.01,19.0,1.0,0,1,2,2
43.0,3.0,17.0,548.1,21.0,0.0,0,1,2,2
50.0,0.0,29.0,362.0,27.0,1.0,1,0,2,2
36.0,1.0,25.0,661.0,7.0,1.0,0,1,1,0
56.0,6.0,21.0,353.0,23.0,1.0,0,1,2,2
46.0,2.0,5.0,892.34,25.0,0.0,0,1,2,2
32.0,1.0,3.0,701.36,10.0,0.0,1,0,1,1
63.0,6.0,20.0,309.0,7.0,1.0,0,1,3,0
30.0,5.0,28.0,808.0,27.0,0.0,0,1,1,2
49.0,7.0,14.0,387.0,5.0,1.0,0,1,2,0
34.0,3.0,1.0,628.0,10.0,0.0,0,1,1,1
64.0,8.0,15.0,910.0,5.0,1.0,0,1,3,0
45.0,4.0,14.0,968.26,11.0,0.0,0,1,2,1
54.0,4.0,19.0,594.0,26.0,1.0,0,1,2,2
59.0,7.0,11.0,887.0,2.0,1.0,0,1,2,0
44.0,2.0,10.0,908.04,26.0,1.0,1,0,2,2
46.0,3.0,17.0,657.78,10.0,0.0,1,0,2,1
47.0,3.0,3.0,932.82,1.0,0.0,1,0,2,0
